time,open,high,low,close,MA,MA
2017-04-30T00:00:00Z,73.411,83.999,72.601,83.512,47.86672999289829,58.83010733734854
2017-05-01T00:00:00Z,83.518,88.103,66.001,81.399,49.18172097356895,60.97952568617249
2017-05-02T00:00:00Z,81.489,85.18,79.485,82.011,50.46914368048782,62.982523239870346
2017-05-03T00:00:00Z,82.476,86.615,81,85.786,51.85411843811575,65.15428293131127
2017-05-04T00:00:00Z,86.06,99.777,84.61,99.2,53.710819675836696,68.39673217594829
2017-05-05T00:00:00Z,99.358,101.7,88.201,91.5,55.192748315999964,70.59704339728654
2017-05-06T00:00:00Z,91.5,96.838,90.534,96.648,56.81844446047055,73.07808688325925
2017-05-07T00:00:00Z,96.792,98,90.888,94.213,58.28489761888347,75.09093575152026
2017-05-08T00:00:00Z,94.884,95.48,88.112,88.974,59.48839182990765,76.41313234661357
2017-05-09T00:00:00Z,88.933,91.099,77.76,88.94,60.64335685618578,77.6061673612218
2017-05-10T00:00:00Z,88.9,92.455,86.6,88.33,61.729107567707906,78.62748475539115
2017-05-11T00:00:00Z,88.33,91.5,87.35,89.375,62.813260212111516,79.65105763583009
2017-05-12T00:00:00Z,89.072,92,83.853,86.985,63.761171576342434,80.3495283371796
2017-05-13T00:00:00Z,86.924,89.99,84.5,89.9,64.78622367138783,81.25909706697203
2017-05-14T00:00:00Z,89.9,91.919,88.111,90.37,65.78950901760791,82.12680210821279
2017-05-15T00:00:00Z,90.37,95.17,90.369,92.562,66.83941062476055,83.12063047885918
2017-05-16T00:00:00Z,92.309,93.482,85.429,88.17,67.67590432575032,83.60152281420592
2017-05-17T00:00:00Z,88.17,90.926,83.77,89.671,68.53845709728952,84.17956826047202
2017-05-18T00:00:00Z,89.423,98.888,89.423,98.6,69.71734113268994,85.55294271185564
2017-05-19T00:00:00Z,98.55,129.25,98.312,124.4,71.86175912748641,89.25266245358367
2017-05-20T00:00:00Z,124.49,128.95,119.54,123.03,73.86835680876145,92.46955174371855
2017-05-21T00:00:00Z,123.49,146.4,122.32,146.14,76.70253889469237,97.58102300622154
2017-05-22T00:00:00Z,146.14,190,136.8,154.92,79.76989031058679,103.04187795800996
2017-05-23T00:00:00Z,155.16,174.3,148.6,168.24,83.23930637683829,109.25122291438997
2017-05-24T00:00:00Z,168.25,197.41,166.33,183.88,87.18600024441325,116.35872549397187
2017-05-25T00:00:00Z,183.88,206.06,155,168.71,90.38301984267156,121.34456116121265
2017-05-26T00:00:00Z,168.73,187,143.64,152.8,92.83074455472365,124.34031724109717
2017-05-27T00:00:00Z,153.5,161,110.42,149.99,95.07228398395017,126.78314417051648
2017-05-28T00:00:00Z,150.35,172.79,149.66,161.91,97.69337088654036,130.12855901141967
2017-05-29T00:00:00Z,161.48,191.3,155.01,189.99,101.31284653804859,135.8296486293797
2017-05-30T00:00:00Z,188.1,229.98,182,224.69,106.15116628165453,144.29253923610545
2017-05-31T00:00:00Z,224.78,230.55,200.9,218.34,110.5507283882563,151.34467835647635
2017-06-01T00:00:00Z,218.41,227.32,196,211.4,114.50560178479527,157.0642327987167
2017-06-02T00:00:00Z,211.4,219.21,208.23,214.77,118.43753896970526,162.56002015121987
2017-06-03T00:00:00Z,214.6,217.99,210.01,217.01,122.30312567677564,167.74573251777036
2017-06-04T00:00:00Z,217.01,245.98,216.1,241.06,126.96025800317659,174.72804370655413
2017-06-05T00:00:00Z,241.06,244.29,231.72,242.16,131.4778949442285,181.1501347821204
2017-06-06T00:00:00Z,242.1,264.99,238.23,261.89,136.59209514249403,188.83964575525178
2017-06-07T00:00:00Z,261.89,263.7,241.01,250.7,141.0669149408276,194.73110806427542
2017-06-08T00:00:00Z,250.99,258.93,242.04,256.95,145.61134964903042,200.6567168200587
2017-06-09T00:00:00Z,257.02,279.9,257.02,278.41,150.81913985887235,208.06179140862454
2017-06-10T00:00:00Z,278.82,341.94,278.26,325.88,157.68427162911266,219.28257317923172
2017-06-11T00:00:00Z,325.88,347,310,336.33,164.68998646718666,230.42994716216202
2017-06-12T00:00:00Z,336.24,412.21,297,386.9,173.40410464494403,245.33185695624184
2017-06-13T00:00:00Z,386.9,395,345.61,382.7,181.61178681573054,258.4145372461236
2017-06-14T00:00:00Z,382.7,385.73,315,335.95,187.66426576413326,265.79886703220706
2017-06-15T00:00:00Z,336.91,344,265,338.7,193.58723573416725,272.7418320767588
2017-06-16T00:00:00Z,338.99,355.51,305.22,348.44,199.65989315635676,279.95118140278174
2017-06-17T00:00:00Z,349,366.08,332,364.56,206.12656401297022,288.0091641263263
2017-06-18T00:00:00Z,364.57,377.46,336.89,348.88,211.7247379732459,293.8063865904857
2017-06-19T00:00:00Z,348.83,362.5,344.13,355.5,217.36298354292254,299.6819688199633
2017-06-20T00:00:00Z,355.5,366.52,328,344.15,222.3350234039844,303.91701940853824
2017-06-21T00:00:00Z,344.15,348.5,287.11,321.66,226.23012052539679,305.60682708391556
2017-06-22T00:00:00Z,320.03,328.99,305,320.94,229.94423344596947,307.0671292663998
2017-06-23T00:00:00Z,320.48,329.9,316.36,324.37,233.64720468338243,308.71502171721886
2017-06-24T00:00:00Z,324.52,327.55,291.53,296.89,236.12731430364195,307.58882917272183
2017-06-25T00:00:00Z,296.83,306.39,253.2,277,237.73016472310698,304.67560734674834
2017-06-26T00:00:00Z,276.64,286.85,214.99,251.3,238.2623151261224,299.5922161708675
2017-06-27T00:00:00Z,251,279,204.11,279,239.8598713956862,297.631052726023
2017-06-28T00:00:00Z,279,318.27,255,311.62,242.67399408605147,298.96333341878267
2017-06-29T00:00:00Z,312.4,318.27,276,285.3,244.34560216110827,297.6620635693748
2017-06-30T00:00:00Z,286.17,301.9,267.35,275.62,245.57204913518245,295.56281941991057
2017-07-01T00:00:00Z,276.17,277.63,238,255,245.94177269850863,291.69969376087147
2017-07-02T00:00:00Z,255,285.91,242.81,277.64,247.18484043582203,290.36067530745515
2017-07-03T00:00:00Z,277.24,283.98,266.45,273.99,248.236023163829,288.8015633734118
2017-07-04T00:00:00Z,273.97,283,260,266.68,248.95931637309062,286.69474781403926
2017-07-05T00:00:00Z,266.46,272.12,249.53,264.77,249.57934318198903,284.6066765936546
2017-07-06T00:00:00Z,264.71,273,258.37,265.35,250.19780031210712,282.77270739425893
2017-07-07T00:00:00Z,265.35,265.8,233.84,238.38,249.73435716261272,278.5448304995676
2017-07-08T00:00:00Z,238.39,246.66,226.68,245.23,249.55771570525536,275.3719894996088
2017-07-09T00:00:00Z,245.06,249,234.15,234.97,248.98564842269633,271.52418097583654
2017-07-10T00:00:00Z,235.44,238.01,187.5,202,247.14307397474747,264.90283040670926
2017-07-11T00:00:00Z,201.98,215,169,188.63,244.8484436227966,257.638751320356
2017-07-12T00:00:00Z,188.22,225,177.78,223.92,244.02772034347123,254.4274416707983
2017-07-13T00:00:00Z,223.94,224.99,189.46,205,242.49722150647236,249.7200662735794
2017-07-14T00:00:00Z,204.99,207.76,179.58,196.49,240.69301674151265,244.65053615228612
2017-07-15T00:00:00Z,196.68,197.8,169.82,170.15,237.92662392812,237.55524699492554
2017-07-16T00:00:00Z,170.21,172.7,136.12,157.4,234.7687171074094,229.92141394778977
2017-07-17T00:00:00Z,157.4,190.61,155,190.16,233.0193556522169,226.13461261942885
2017-07-18T00:00:00Z,190.16,258,177.5,226.56,232.76604758742405,226.17512570329276
2017-07-19T00:00:00Z,226.61,245.61,187,194.63,231.27051630948586,223.17082801726488
2017-07-20T00:00:00Z,194.63,238,194.63,227.29,231.11441763068248,223.5631301108587
2017-07-21T00:00:00Z,227.3,239,208,216.11,230.5260090961459,222.85330819553883
2017-07-22T00:00:00Z,216.09,237.19,214.35,232.01,230.58420481786567,223.72537408167798
2017-07-23T00:00:00Z,232.41,236.57,219,228.15,230.48874580540036,224.1467670262801
2017-07-24T00:00:00Z,228.22,232.56,223.64,226.59,230.33585381303172,224.3794558809201
2017-07-25T00:00:00Z,226.63,227.69,190.49,202.7,229.25209483997165,222.31474579702294
2017-07-26T00:00:00Z,202.88,209.59,191.76,203.33,228.23554210114924,220.50667476873505
2017-07-27T00:00:00Z,203.33,207,197.86,202.54,227.2278737834571,218.79556288599838
2017-07-28T00:00:00Z,202.55,204.19,188.1,191.2,225.81501598802743,216.1674140397128
2017-07-29T00:00:00Z,191.41,213,176.95,206.76,225.06776045908518,215.27146984545445
2017-07-30T00:00:00Z,206.77,210.76,192.21,195.31,223.90078946068968,213.37037747922068
2017-07-31T00:00:00Z,195.3,201.5,188.12,200.81,222.9952683053685,212.17415105262825
2017-08-01T00:00:00Z,200.82,232.59,200.8,225.97,223.11192445025603,213.4880414285684
2017-08-02T00:00:00Z,225.98,229.7,215,218,222.9114568247558,213.91775176870476
2017-08-03T00:00:00Z,218.01,228.2,217.07,224.79,222.98512518456928,214.95320398120907
2017-08-04T00:00:00Z,224.77,228.3,218.66,220.73,222.89668890282147,215.50337503061772
2017-08-05T00:00:00Z,220.73,259.9,219.23,253.87,224.1113285536912,219.15733931341603
2017-08-06T00:00:00Z,253.88,271.5,251,264.29,225.68696272805627,223.45568795023354
2017-08-07T00:00:00Z,264.31,274.6,257.32,269.51,227.40551320930896,227.84181290735415
2017-08-08T00:00:00Z,269.5,299.5,265,295.83,230.08882641678704,234.316878344749
2017-08-09T00:00:00Z,295.8,316,277,293.99,232.5947547925993,240.00003278810624
2017-08-10T00:00:00Z,293.99,310.05,287.6,295.97,235.08005852622287,245.33050585590564
2017-08-11T00:00:00Z,295.91,310.42,294,308.81,237.9714287800965,251.376171964867
2017-08-12T00:00:00Z,308.82,319.78,299,307.22,240.68705902401427,256.69463177773684
2017-08-13T00:00:00Z,307.19,308,285.21,296.64,242.8812920034647,260.4989525608095
2017-08-14T00:00:00Z,296.76,306.48,293.99,298.22,245.05143741509352,264.0914332693039
2017-08-15T00:00:00Z,298.6,299.91,272.29,286,246.65726339881533,266.1779634341321
2017-08-16T00:00:00Z,286,304,279.94,301.34,248.80168444199904,269.5267288213576
2017-08-17T00:00:00Z,301.32,312,297.01,299,250.77024583643046,272.33370702884736
2017-08-18T00:00:00Z,299.22,307,286,292,252.38709894088416,274.2066873118143
2017-08-19T00:00:00Z,292,298.51,280,292.78,253.97113427653576,275.97557423449865
2017-08-20T00:00:00Z,292.78,299,286.96,298.37,255.71226626569123,278.1083766883559
2017-08-21T00:00:00Z,298.37,346.99,294.53,322.24,258.32119700037,282.311388432322
2017-08-22T00:00:00Z,322.24,329.96,285.01,312.54,260.4474245689829,285.19030381971993
2017-08-23T00:00:00Z,312.81,325,311.65,316.5,262.64556478196397,288.17217964641327
2017-08-24T00:00:00Z,316.48,329.56,314.14,325.62,265.1151504767889,291.73863872770727
2017-08-25T00:00:00Z,325.55,338.25,324.04,328.7,267.6086739875031,295.25876837268754
2017-08-26T00:00:00Z,328.71,334.6,324.5,332.72,270.1620593213265,298.8265047181459
2017-08-27T00:00:00Z,332.62,348.01,331.88,348.01,273.214919740098,303.5106471259415
2017-08-28T00:00:00Z,348.01,352,332.74,347.09,276.1119817110746,307.6610616853756
2017-08-29T00:00:00Z,347.19,375.98,346.42,372,279.87229615377754,313.78857962010176
2017-08-30T00:00:00Z,372.34,390.1,365.1,382.78,283.90789238304114,320.359191084854
2017-08-31T00:00:00Z,382.31,390,380.1,387.3,287.96248483860813,326.7345062196298
2017-09-01T00:00:00Z,387.3,395.03,383.6,390.35,291.9776815116039,332.79312467490314
2017-09-02T00:00:00Z,390.13,390.77,325.1,345,294.056988118992,333.95568422967426
2017-09-03T00:00:00Z,345,368.4,328.33,350.63,296.27553760452173,335.5437143030386
2017-09-04T00:00:00Z,350.98,351.59,275,295.81,296.2572812278738,331.75955103608254
2017-09-05T00:00:00Z,295.82,323.17,267.64,316.18,297.0385643169768,330.2757842707413
2017-09-06T00:00:00Z,316.03,339.5,314.81,337.36,298.6197970888601,330.9504714830517
2017-09-07T00:00:00Z,337.08,338.66,321.1,334.1,300.0111775951793,331.2504265799039
2017-09-08T00:00:00Z,334.45,334.58,291,304,300.16760200321147,328.65514785800826
2017-09-09T00:00:00Z,303.99,307.08,291.46,303.08,300.28181368936004,326.2194194905789
2017-09-10T00:00:00Z,303.2,305,276.11,297.9,300.18840923095377,323.5223319200476
2017-09-11T00:00:00Z,297.84,308,287.33,297.19,300.0708245552301,321.01449078480493
2017-09-12T00:00:00Z,297.2,316.73,283,293.9,299.82883143541716,318.4321583291092
2017-09-13T00:00:00Z,293.75,294.16,256,275.48,298.8739753006949,314.34147658347973
2017-09-14T00:00:00Z,275.48,281.01,221.71,222.5,295.8789174457657,305.594669289815
2017-09-15T00:00:00Z,222.54,269,198,258.68,294.42013636946115,301.12660554792785
2017-09-16T00:00:00Z,258.25,270,242.2,253,292.7958172961489,296.5431193052681
2017-09-17T00:00:00Z,252.99,263.69,239,257,291.39205975512346,292.7771079428616
2017-09-18T00:00:00Z,257,299.89,257,296.81,291.6045280000206,293.16119290068434
2017-09-19T00:00:00Z,296.82,299,275,282.63,291.25258572550996,292.1582221482382
2017-09-20T00:00:00Z,282.64,294,277,283.5,290.9485627558821,291.3336295626917
2017-09-21T00:00:00Z,283.58,287.53,251.52,256.67,289.6043053929063,288.03233150910205
2017-09-22T00:00:00Z,256.71,269.5,253.03,262.19,288.5292345931845,285.57115707966375
2017-09-23T00:00:00Z,262.19,287.2,259.01,285.9,288.4261273542361,285.6024754530291
2017-09-24T00:00:00Z,285.9,294.54,275.41,282,288.1741223599523,285.25938255274065
2017-09-25T00:00:00Z,281.93,297.93,281.8,295.2,288.44964697328754,286.2061080239082
2017-09-26T00:00:00Z,295.06,296.38,285.2,289.28,288.4822098370802,286.49885964067886
2017-09-27T00:00:00Z,289.17,315.51,286.93,309.75,289.31624082386134,288.7132539606142
2017-09-28T00:00:00Z,309.83,310.69,297.75,302.63,289.83834902684714,290.03865834531763
2017-09-29T00:00:00Z,302.51,303.9,280.5,292.66,289.94900200618645,290.28830993147784
2017-09-30T00:00:00Z,292.74,307.76,292.3,303.44,290.4780607510419,291.5408518427657
2017-10-01T00:00:00Z,303.44,305.57,295,304.26,291.01852895688336,292.7521992863118
2017-10-02T00:00:00Z,304.24,304.63,292.1,296.82,291.2460376252409,293.1396088780916
2017-10-03T00:00:00Z,296.82,300.5,285.93,291.69,291.2634479144471,293.00155088970195
2017-10-04T00:00:00Z,291.69,296,287.56,291.4,291.2688028981943,292.84902223353987
2017-10-05T00:00:00Z,291.4,297.92,285.12,295.12,291.41983023552,293.0653058303456
2017-10-06T00:00:00Z,295.09,309.59,293.04,308.43,292.08689571648,294.5286100369794
2017-10-07T00:00:00Z,308.41,315,304.5,311.46,292.8466252962259,296.14112336679085
2017-10-08T00:00:00Z,311.46,314.39,307.55,309.82,293.5122478336288,297.44387352233457
2017-10-09T00:00:00Z,309.83,311.16,287.03,297.4,293.6647087028983,297.43969509163605
2017-10-10T00:00:00Z,297.43,307,292.57,299.32,293.8864848321964,297.6187717495755
2017-10-11T00:00:00Z,299.32,306.55,296.6,303.2,294.25172072112986,298.15031729723495
2017-10-12T00:00:00Z,303.32,310.01,302.1,303.06,294.5971434379483,298.6179061260697
2017-10-13T00:00:00Z,303.2,350,298,337.46,296.278039773715,302.31715316168214
2017-10-14T00:00:00Z,337.44,348,334.05,339.24,297.96282252768697,305.83361476533145
2017-10-15T00:00:00Z,339.24,344.89,315,337.23,299.5027118403267,308.82374669244274
2017-10-16T00:00:00Z,337.05,355,330.85,334.46,300.87358588580406,311.2652946264958
2017-10-17T00:00:00Z,334.3,334.8,308,315.65,301.4530531059686,311.6828856144486
2017-10-18T00:00:00Z,315.63,316.21,287.46,313.45,301.9235216116169,311.8511822225963
2017-10-19T00:00:00Z,313.42,316.5,304,306.97,302.1214227248868,311.3863077252062
2017-10-20T00:00:00Z,306.96,313.01,301.04,302.61,302.14058261802853,310.5504688942342
2017-10-21T00:00:00Z,302.57,303,289.31,299.23,302.0264421232039,309.47232899954525
2017-10-22T00:00:00Z,299.29,305.62,289.4,293.55,301.6940326281763,307.9559167138743
2017-10-23T00:00:00Z,293.52,293.96,273.5,284.85,301.0334823290321,305.75535321731485
2017-10-24T00:00:00Z,285,311.85,280.02,296.3,300.84785557103083,304.8548433870944
2017-10-25T00:00:00Z,296.3,300,288.5,295.46,300.6365671172649,303.9600963978473
2017-10-26T00:00:00Z,295.45,299,290.55,295.1,300.4194468381565,303.1162776932904
2017-10-27T00:00:00Z,295.02,299.5,291.6,295.99,300.2457430405817,302.43758457964367
2017-10-28T00:00:00Z,296,297.01,288.6,293.49,299.98081194095107,301.5854336672966
2017-10-29T00:00:00Z,293.59,312.49,290.5,304.39,300.15372127660004,301.8525352227922
2017-10-30T00:00:00Z,304.38,314.4,303.93,307,300.42220279516476,302.34276996347864
2017-10-31T00:00:00Z,306.99,312,303.1,303.69,300.5503517051583,302.47107758600447
2017-11-01T00:00:00Z,303.69,305.11,287.04,288.6,300.0817104618187,301.15002257781356
2017-11-02T00:00:00Z,288.84,293.01,275.21,284.89,299.48595711037484,299.60144899897415
2017-11-03T00:00:00Z,284.88,307.36,284,303.47,299.64219408643856,299.96988242764326
2017-11-04T00:00:00Z,303.47,304.38,293,299.48,299.6358335340292,299.9232269583439
2017-11-05T00:00:00Z,299.45,301,292.28,295.63,299.4787420228908,299.5143482004064
2017-11-06T00:00:00Z,295.38,310,292,296.9,299.3776148847382,299.26536265751054
2017-11-07T00:00:00Z,296.67,304.2,285.01,291.42,299.0655515559249,298.51818526155716
2017-11-08T00:00:00Z,291.39,318.9,290.11,307.5,299.3963142400063,299.3735961890279
2017-11-09T00:00:00Z,307.52,328.8,305,319.52,300.185478387457,301.2923013138824
2017-11-10T00:00:00Z,319.52,324.03,286,296.18,300.0284008036352,300.805415474465
2017-11-11T00:00:00Z,296.12,320,294.7,313.07,300.53983606623774,301.9734711435636
2017-11-12T00:00:00Z,313.25,316.99,293.33,303.9,300.6716072008951,302.1569500822718
2017-11-13T00:00:00Z,303.42,318,302.27,313.22,301.1637010361541,303.2105738839602
2017-11-14T00:00:00Z,313.31,336.97,313.22,334.28,302.46237942689316,306.16956684739256
2017-11-15T00:00:00Z,334.29,339.61,321.5,330.59,303.56542337093657,308.49532238573613
2017-11-16T00:00:00Z,330.89,335.11,321.18,331.16,304.64756363089987,310.6538631109041
2017-11-17T00:00:00Z,330.91,335.22,325,331,305.68099250811946,312.59159043367515
2017-11-18T00:00:00Z,331.09,350.4,325.32,346.68,307.28879672348734,315.838105630468
2017-11-19T00:00:00Z,346.89,371,343.28,354.7,309.14805959707604,319.5392384275663
2017-11-20T00:00:00Z,354.71,373.7,352.03,367.94,311.4536258873868,324.1488347677981
2017-11-21T00:00:00Z,367.81,373.5,350,359.83,313.35073859768534,327.5470409803888
2017-11-22T00:00:00Z,359.83,381.89,358.8,380.48,315.98325865267805,332.5882751727327
2017-11-23T00:00:00Z,380.73,426.27,374.34,405.19,319.48156223492595,339.502725156282
2017-11-24T00:00:00Z,405.19,478.5,395,469.89,325.3799323433602,351.92056085568373
2017-11-25T00:00:00Z,469.9,483,454.4,464,330.8160134279343,362.59479315514244
2017-11-26T00:00:00Z,464,474,446.5,469.6,336.2585227052702,372.7857652356051
2017-11-27T00:00:00Z,469.54,491.89,457.08,473.44,341.6381884815341,382.3718828322141
2017-11-28T00:00:00Z,473.46,479,457.2,465.56,346.4978673646112,390.2945606577175
2017-11-29T00:00:00Z,465.58,518,400.2,420.34,349.39363727188135,393.1560310712682
2017-11-30T00:00:00Z,421.49,454.95,385.2,432.21,352.64133777102325,396.8754566835284
2017-12-01T00:00:00Z,432.01,467,411,460.67,356.87775589764976,402.9511274755733
2017-12-02T00:00:00Z,460.67,472,446.31,455.51,360.7456870389184,407.9567343826615
2017-12-03T00:00:00Z,455.5,482.7,431,459.49,364.6180130373922,412.86466444145566
2017-12-04T00:00:00Z,459.31,471.06,439.27,465,368.55456154572977,417.82993449465033
2017-12-05T00:00:00Z,465,467.38,444.17,451.87,371.8218336419757,421.07184549515983
2017-12-06T00:00:00Z,450.87,454.23,403,413.71,373.46450683248645,420.3707173527637
2017-12-07T00:00:00Z,413.71,429,390,415.02,375.0941340155262,419.86112522392904
2017-12-08T00:00:00Z,415.03,453.61,400.34,442.19,377.7253444462899,421.987684726412
2017-12-09T00:00:00Z,442.19,488,441,460.92,380.9878799582001,425.6955242762775
2017-12-10T00:00:00Z,460.92,460.92,413.3,429.24,382.8801199598393,426.03309339282254
2017-12-11T00:00:00Z,429.2,545,429.14,515.25,388.07109564768876,434.52994164112516
2017-12-12T00:00:00Z,515.24,655,497.75,633.98,397.71458209287744,453.52518529435133
2017-12-13T00:00:00Z,633.98,744.69,573,690.69,409.20381416766656,476.11231050441313
2017-12-14T00:00:00Z,690.69,760,651,686.51,420.07856655324827,496.15018569446903
2017-12-15T00:00:00Z,686.45,698.31,610,678.29,430.20450511978754,513.4968346759482
2017-12-16T00:00:00Z,678.13,711.96,672.51,683.25,440.12785786018804,529.6638028020484
2017-12-17T00:00:00Z,683.24,725,683.24,708.78,450.6632359833179,546.7224882494723
2017-12-18T00:00:00Z,709.45,798.9,660,783.99,463.73487378789366,569.319394130475
2017-12-19T00:00:00Z,783.99,863,750.01,799.98,476.9209571687606,591.2870708799535
2017-12-20T00:00:00Z,800,826.2,709,794.94,489.39229218175035,610.6825879390055
2017-12-21T00:00:00Z,794.45,848.08,747.1,786.98,501.0623983707013,627.4728176591002
2017-12-22T00:00:00Z,786.96,792,492.01,628.19,506.04779451302676,627.5411207391859
2017-12-23T00:00:00Z,626.67,717,616.19,672.59,512.5788613948688,631.8314901925968
2017-12-24T00:00:00Z,672.82,675,560,659.9,518.3561609480112,634.5046816028257
2017-12-25T00:00:00Z,659.88,737,651.76,709.81,525.8641546363244,641.6766166882709
2017-12-26T00:00:00Z,710.33,749.8,708.83,749.8,534.6459524937235,651.9740817655784
2017-12-27T00:00:00Z,749.79,766.06,703.27,736.45,542.5598367096559,660.0194073117137
2017-12-28T00:00:00Z,737.15,740.3,652,711.42,549.1818038975125,664.9147018534553
2017-12-29T00:00:00Z,711.42,755,703.02,731.52,556.3323213917278,671.2580635816977
2017-12-30T00:00:00Z,731.5,737.56,640.43,683.02,561.3004656508757,672.3782480024884
2017-12-31T00:00:00Z,682.24,741.99,675.56,736.77,568.1816238606452,678.5107958117752
2018-01-01T00:00:00Z,736.77,762,717.94,752.46,575.4082268465023,685.5535771630347
2018-01-02T00:00:00Z,752.88,890,752.55,858.78,586.5208454015415,702.0513317189361
2018-01-03T00:00:00Z,858.47,954.73,840,942.01,600.4615965622653,724.9045382218945
2018-01-04T00:00:00Z,942.01,997,893.24,940.81,613.8085927755099,745.4669631531426
2018-01-05T00:00:00Z,939.42,1023.6,930,962.77,627.4933538431369,766.1624904718909
2018-01-06T00:00:00Z,962.74,1014.2,951.38,1004.3,642.2700850649746,788.8422532840917
2018-01-07T00:00:00Z,1004.9,1116,999.5,1115.8,660.8398856506619,819.9810863046544
2018-01-08T00:00:00Z,1115.8,1225,965.18,1129,679.1991058212242,849.4114590375444
2018-01-09T00:00:00Z,1129,1299,1119.1,1283.8,702.9089448086271,890.781796272064
2018-01-10T00:00:00Z,1284,1382,1200,1246.8,724.238005796524,924.6882918652008
2018-01-11T00:00:00Z,1246,1332.2,1100,1135.1,740.350240863327,944.7275021637531
2018-01-12T00:00:00Z,1135.2,1285,1073.1,1257,760.6110157314318,974.4677400529195
2018-01-13T00:00:00Z,1257,1424.3,1252.5,1379.9,784.8968582517679,1013.0803362383557
2018-01-14T00:00:00Z,1380,1385,1256,1349.7,807.046001065424,1045.1393518347027
2018-01-15T00:00:00Z,1349.8,1377.9,1264,1276.9,825.4716480824662,1067.211794517112
2018-01-16T00:00:00Z,1276.1,1280,867,1019.6,833.0845246282519,1062.6773378964347
2018-01-17T00:00:00Z,1019.7,1088.3,770,1021.6,840.4772883683204,1058.7652104777267
2018-01-18T00:00:00Z,1021.6,1079,940,994,846.4977868636804,1052.5970951941335
2018-01-19T00:00:00Z,993.92,1079,960,1032.6,853.7959128690262,1050.6926099375494
2018-01-20T00:00:00Z,1032.6,1160,1029.2,1146.3,865.2666613839664,1059.7980756577829
2018-01-21T00:00:00Z,1146.5,1146.7,1001,1047.7,872.4209099571442,1058.6458779760892
2018-01-22T00:00:00Z,1047.7,1084.1,912.46,997.52,877.3267566254915,1052.8243657878902
2018-01-23T00:00:00Z,997.44,1022,905.21,981.8,881.4237465617467,1046.0601404747579
2018-01-24T00:00:00Z,981.81,1070.6,952.03,1061.6,888.4894819906979,1047.5401270962095
2018-01-25T00:00:00Z,1061.6,1102.4,1023.1,1048.2,894.7526395596901,1047.6029721346658
2018-01-26T00:00:00Z,1047.7,1078.6,983,1046.9,900.7192027142121,1047.5360224075548
2018-01-27T00:00:00Z,1046.1,1125.4,1031.4,1113.9,909.0792339803214,1053.856401225883
2018-01-28T00:00:00Z,1113.5,1265,1108.9,1245.5,922.2722051967794,1072.1081725377037
2018-01-29T00:00:00Z,1245.5,1260,1154.5,1174.3,932.155648130239,1081.8407275341128
2018-01-30T00:00:00Z,1174.3,1183,1041,1076.9,937.8318972231708,1081.3701820546735
2018-01-31T00:00:00Z,1076.9,1128.8,1025,1120,944.9757443908896,1085.0492123351808
2018-02-01T00:00:00Z,1119.8,1179.4,985,1035,948.5061073559528,1080.2826206842112
2018-02-02T00:00:00Z,1035.5,1039.1,768,923.13,947.5109658910135,1065.315704428572
2018-02-03T00:00:00Z,923.77,999,845,972.1,948.4752417384248,1056.4380182925174
2018-02-04T00:00:00Z,972.1,972.8,771,825.3,943.6448401016238,1034.42487369323
2018-02-05T00:00:00Z,825.2,858.6,641.01,698.62,934.0360228427365,1002.4434571510176
2018-02-06T00:00:00Z,697.62,799,565.54,782.99,928.1126493979233,981.5431278985398
2018-02-07T00:00:00Z,781.98,848.99,716.3,752.88,921.2407807940832,959.7656871462979
2018-02-08T00:00:00Z,751.27,847,749.69,813.11,917.0003580178446,945.7984788466505
2018-02-09T00:00:00Z,813.41,883.46,780.53,878.01,915.471324370086,939.3424332422076
2018-02-10T00:00:00Z,878.01,909.04,815,851.03,912.9442136104748,930.9317253143782
2018-02-11T00:00:00Z,851.66,854.99,778.47,810.46,908.9252248414366,919.4582276653898
2018-02-12T00:00:00Z,810.45,876.61,810.18,866.4,907.2575689653019,914.4050631258289
2018-02-13T00:00:00Z,866.45,869.28,821.11,839.83,904.6133505745057,907.3026761614642
2018-02-14T00:00:00Z,839.99,922,837.97,919.13,905.1826309441329,908.4290879556105
2018-02-15T00:00:00Z,919.09,945,903.04,925.02,905.9605669855395,910.0091748169809
2018-02-16T00:00:00Z,925.03,944,906.66,937.38,907.1927016135576,912.6159200725066
2018-02-17T00:00:00Z,937.38,973.97,933.11,973.28,909.7843603738103,918.3934514941726
2018-02-18T00:00:00Z,973.29,979,901,913.13,909.9155619277785,917.8921703994895
2018-02-19T00:00:00Z,913.19,955.99,907.28,939.19,911.0635791070813,919.9205351233477
2018-02-20T00:00:00Z,939.18,959,874.12,883.91,909.9987328675879,916.4909603496956
2018-02-21T00:00:00Z,883.92,903.33,815.29,837.79,907.1670178531728,908.9956307925817
2018-02-22T00:00:00Z,837.8,869.78,788,802.85,903.0761544079503,898.8865230980501
2018-02-23T00:00:00Z,802.85,881.2,787,852.56,901.0951287448934,894.4744732791883
2018-02-24T00:00:00Z,852.18,873,808.17,831.51,898.3663001666623,888.4778567764084
2018-02-25T00:00:00Z,831.52,848.49,816.01,838.71,896.0268374150285,883.738060892941
2018-02-26T00:00:00Z,839.38,881.97,830.33,867.76,894.9183339869882,882.216340807899
2018-02-27T00:00:00Z,867.76,895,862,871.73,894.0089875561259,881.2176416833372
2018-02-28T00:00:00Z,871.42,888.61,850.7,851.26,892.332556671572,878.3645329515908
