time,open,high,low,close,EMA,MA,Histogram,MACD,Signal
2016-12-01T12:00:00Z,8.474,8.5038,8.358,8.38,8.870780930191343,NaN,0.05194223666529302,-0.14232526158546754,-0.19426749825076056
2016-12-01T16:00:00Z,8.38,8.4704,8.3737,8.4433,8.854016972144624,NaN,0.04988029628613258,-0.13191712789309484,-0.18179742417922742
2016-12-01T20:00:00Z,8.4547,8.501,8.424,8.43,8.837388855589932,NaN,0.046781741933691834,-0.12332024676211262,-0.17010198869580445
2016-12-02T00:00:00Z,8.43,8.43,8.252,8.274,8.815295174978562,NaN,0.033982483685002285,-0.1276238840895516,-0.1616063677745539
2016-12-02T04:00:00Z,8.2658,8.311,8,8.001,8.783362030861756,NaN,0.008229850814240824,-0.15131905425675285,-0.15954890507099367
2016-12-02T08:00:00Z,8.001,8.1425,8,8.0426,8.754312539455412,NaN,-0.0042334312094692295,-0.1648406940828302,-0.16060726287336097
2016-12-02T12:00:00Z,8.0726,8.1072,7.6197,7.635,8.710417930065004,NaN,-0.0363711054823114,-0.2060711447262502,-0.1697000392439388
2016-12-02T16:00:00Z,7.66,7.9301,7.6,7.659,8.669185854376181,NaN,-0.051528996860004145,-0.23411128531894398,-0.18258228845893984
2016-12-02T20:00:00Z,7.66,7.741,7.1,7.728,8.632276605184959,NaN,-0.052260447679944755,-0.24790784805887078,-0.19564740037892603
2016-12-03T00:00:00Z,7.748,7.9384,7.5897,7.9199,8.604340267726725,NaN,-0.03594903816958467,-0.24058369809090685,-0.20463465992132218
2016-12-03T04:00:00Z,7.907,8.1,7.907,8.0322,8.58190339448254,NaN,-0.014808515929278565,-0.2231453048329204,-0.20833678890364182
2016-12-03T08:00:00Z,8.0158,8.027,7.7096,7.85,8.553201300581264,NaN,-0.010509970885239472,-0.22147425251019115,-0.21096428162495168
2016-12-03T12:00:00Z,7.8354,7.936,7.642,7.936,8.52899732800945,NaN,0.0001468640867757498,-0.21078070151648198,-0.21092756560325773
2016-12-03T16:00:00Z,7.962,7.9834,7.7661,7.865,8.502958217107118,NaN,0.004210595153945701,-0.2056643216608256,-0.2098749168147713
2016-12-03T20:00:00Z,7.803,8.06,7.803,7.875,8.478332404671544,NaN,0.009088502896829775,-0.19851428819373407,-0.20760279109056384
2016-12-04T00:00:00Z,7.82,7.8797,7.7679,7.8569,8.45396250644913,NaN,0.012407021932791584,-0.19209401367457435,-0.20450103560736593
2016-12-04T04:00:00Z,7.801,7.906,7.7491,7.906,8.432473780706028,NaN,0.01883445298205505,-0.18095796937979713,-0.19979242236185218
2016-12-04T08:00:00Z,7.88,7.88,7.5998,7.6721,8.402655201070496,NaN,0.00877022690663165,-0.18882963872856262,-0.19759986563519427
2016-12-04T12:00:00Z,7.6626,7.6626,7.4212,7.5566,8.369476565734399,NaN,-0.003567044721980578,-0.20205867153767,-0.1984916268156894
2016-12-04T16:00:00Z,7.4958,7.6641,7.46,7.6641,8.341814739627168,NaN,-0.0024428080541741837,-0.20154513688340714,-0.19910232882923296
2016-12-04T20:00:00Z,7.6609,7.72,7.3421,7.4048,8.305069063563357,NaN,-0.016342844557399955,-0.2195308845259829,-0.20318803996858295
2016-12-05T00:00:00Z,7.4,7.5081,7.35,7.4149,8.270160472835382,NaN,-0.021701414252424972,-0.23031480778411417,-0.2086133935316892
2016-12-05T04:00:00Z,7.4294,7.567,7.392,7.457,8.238271826841837,NaN,-0.019333825794759785,-0.23278067577513895,-0.21344684998037916
2016-12-05T08:00:00Z,7.3931,7.4614,7.214,7.32,8.202261166965686,NaN,-0.023633421876676802,-0.24298862732622517,-0.21935520544954837
2016-12-05T12:00:00Z,7.322,7.347,7.161,7.2229,8.163854846692521,NaN,-0.029286297996484356,-0.2559630779451538,-0.22667677994866947
2016-12-05T16:00:00Z,7.225,7.2348,6.912,7.055,8.120370342900658,NaN,-0.03994259192066213,-0.27660501984949715,-0.23666242792883502
2016-12-05T20:00:00Z,6.981,7.0519,6.501,6.7864,8.068057780433966,NaN,-0.05951171215600898,-0.3110520681238462,-0.25154035596783725
2016-12-06T00:00:00Z,6.7763,7.032,6.3822,6.815,8.018918259632635,NaN,-0.06453912471728712,-0.33221426186444614,-0.267675137147159
2016-12-06T04:00:00Z,6.8647,7.05,6.4801,6.484,7.958725386705865,NaN,-0.08299026554296351,-0.3714129690758634,-0.2884227035328999
2016-12-06T08:00:00Z,6.485,6.669,5.861,6.119,7.886579293109556,NaN,-0.11086854886020792,-0.4270083896081598,-0.3161398407479519
2016-12-06T12:00:00Z,6.2533,7.05,6.2128,6.9,7.847889909066044,NaN,-0.06980642219460265,-0.4033978684912052,-0.33359144629660253
2016-12-06T16:00:00Z,6.91,7.5,6.8141,7.1945,7.822266775377179,NaN,-0.018574517171916216,-0.3568095927614978,-0.3382350755895816
2016-12-06T20:00:00Z,7.2471,7.8785,7.2471,7.759,7.819785725362388,NaN,0.05361905109828613,-0.27121126171672394,-0.32483031281501007
2016-12-07T00:00:00Z,7.812,7.8606,7.269,7.577,7.810264716524648,NaN,0.08740438295083325,-0.2155748341264685,-0.30297921707730174
2016-12-07T04:00:00Z,7.5064,7.717,7.279,7.38,7.793391590386427,NaN,0.09418861615856089,-0.18524344687910066,-0.27943206303766155
2016-12-07T08:00:00Z,7.381,7.4925,7.3493,7.4925,7.781591920175194,NaN,0.10323033516170338,-0.1503941440855323,-0.2536244792472357
2016-12-07T12:00:00Z,7.489,7.949,7.45,7.7951,7.782121648795775,NaN,0.12510947575232173,-0.09723763455683354,-0.22234711030915527
2016-12-07T16:00:00Z,7.763,8.7,7.711,8.4,7.806352172372412,NaN,0.17289485275825567,-0.006228544361335686,-0.17912339711959135
2016-12-07T20:00:00Z,8.4,8.547,8.2745,8.3461,7.827518753848003,NaN,0.1919756291723184,0.06084613934580663,-0.13112948982651176
2016-12-08T00:00:00Z,8.3231,8.69,8.3165,8.6078,7.858118018402983,NaN,0.211767975616102,0.13358047969361575,-0.07818749592248626
2016-12-08T04:00:00Z,8.5338,8.67,8.5059,8.637,7.888662409838161,NaN,0.21564850397293492,0.1913731340436824,-0.024275369929252534
2016-12-08T08:00:00Z,8.643,8.8446,8.4603,8.4603,7.911079570236664,NaN,0.19572082576545474,0.2203756622775659,0.02465483651211115
2016-12-08T12:00:00Z,8.4627,8.59,8.2859,8.502,7.934252920423462,NaN,0.17540695717124274,0.24391353297616458,0.06850657580492184
2016-12-08T16:00:00Z,8.43,8.455,8.2359,8.32,7.949380256877443,NaN,0.14124011915057816,0.24505672474314455,0.10381660559256639
2016-12-08T20:00:00Z,8.3766,8.4189,8.1651,8.1651,7.957839854646956,NaN,0.10158913426507116,0.23080302342390535,0.1292138891588342
2016-12-09T00:00:00Z,8.1652,8.389,8.02,8.1879,7.966861821131389,NaN,0.07168821919214455,0.21882416314901487,0.14713594395687032
2016-12-09T04:00:00Z,8.1731,8.42,8.1451,8.388,7.983377043832119,NaN,0.06061739420684173,0.2229076867154225,0.16229029250858076
2016-12-09T08:00:00Z,8.3309,8.4449,8.149,8.4449,8.001475983289684,NaN,0.05265240706667079,0.22810580134191927,0.17545339427524848
2016-12-09T12:00:00Z,8.369,8.6474,8.369,8.5202,8.021818101592048,NaN,0.04810587623320939,0.2355857395667602,0.18747986333355082
2016-12-09T16:00:00Z,8.498,8.65,8.37,8.65,8.04645268584334,NaN,0.049308723900673535,0.24911576820939274,0.1998070443087192
2016-12-09T20:00:00Z,8.6159,8.618,8.3533,8.436,8.061729051104386,NaN,0.03199921798979588,0.23980606679596406,0.20780684880616818
2016-12-10T00:00:00Z,8.4,8.5525,8.3581,8.4381,8.076488696159116,NaN,0.017711984862772562,0.22994682988463389,0.21223484502186132
2016-12-10T04:00:00Z,8.452,8.5017,8.4,8.4,8.089175413956797,NaN,0.0034621748528292084,0.21656256358789783,0.21310038873506862
2016-12-10T08:00:00Z,8.447,8.447,8.2288,8.3429,8.099125397723197,NaN,-0.01123760709426927,0.19905337986723204,0.2102909869615013
2016-12-10T12:00:00Z,8.28,8.4038,8.217,8.3096,8.107379303694836,NaN,-0.023904362695706838,0.18041053359186776,0.2043148962875746
2016-12-10T16:00:00Z,8.2729,8.2729,8.1,8.1954,8.110831095706803,NaN,-0.039741210635407226,0.15463838299331556,0.19437959362872279
2016-12-10T20:00:00Z,8.1409,8.1727,7.94,8.14,8.111974974306536,NaN,-0.05289176040935223,0.12826489311703249,0.18115665352638471
2016-12-11T00:00:00Z,8.136,8.217,8,8.2,8.115426936098437,NaN,-0.056184107560407925,0.11092651907587481,0.16711062663628273
2016-12-11T04:00:00Z,8.189,8.217,8.1365,8.217,8.119410193506342,NaN,-0.05574103861270546,0.09743432837040089,0.15317536698310635
2016-12-11T08:00:00Z,8.1739,8.1829,8.0899,8.1329,8.119939205525702,NaN,-0.059304830337429004,0.07904432906132008,0.1383491593987491
2016-12-11T12:00:00Z,8.134,8.248,8.0899,8.2039,8.123231785701165,NaN,-0.055159937492148675,0.06939923753356325,0.12455917502571193
2016-12-11T16:00:00Z,8.219,8.24,8.13,8.135,8.123693284301119,NaN,-0.055203043145325495,0.05555537109405506,0.11075841423938056
2016-12-11T20:00:00Z,8.1359,8.238,8.1259,8.17,8.12550923393637,NaN,-0.05111237128034199,0.04686795013895306,0.09798032141929505
2016-12-12T00:00:00Z,8.1949,8.3144,8.1949,8.2682,8.13110495025259,NaN,-0.04049539574383705,0.04736107673949874,0.08785647248333579
2016-12-12T04:00:00Z,8.24,8.275,8.2086,8.2151,8.134398873772096,NaN,-0.03590773424021686,0.04297180468306472,0.07887953892328158
2016-12-12T08:00:00Z,8.2169,8.4662,8.0894,8.299,8.14085381989868,NaN,-0.02651476182921461,0.04573608663676332,0.07225084846597793
2016-12-12T12:00:00Z,8.3139,8.5,8.3029,8.374,8.149996807353634,NaN,-0.015109853473126905,0.053363531624569305,0.06847338509769621
2016-12-12T16:00:00Z,8.39,8.4524,8.332,8.3539,8.157993010986825,NaN,-0.009076388202663058,0.05712789984436739,0.06620428804703045
2016-12-12T20:00:00Z,8.36,8.626,8.36,8.49,8.17101289290891,NaN,0.003263082397565259,0.07028314104398703,0.06702005864642177
2016-12-13T00:00:00Z,8.49,8.49,8.332,8.4001,8.179996701030129,NaN,0.004477950284364263,0.0726174965018771,0.06813954621751284
2016-12-13T04:00:00Z,8.442,8.48,8.3901,8.423,8.189526242166203,NaN,0.00584487365179287,0.07544563828225392,0.06960076463046105
2016-12-13T08:00:00Z,8.4219,8.422,8.3191,8.3191,8.194607566002823,NaN,-0.0008699553544072869,0.06851332043745195,0.06938327579185924
2016-12-13T12:00:00Z,8.318,8.383,8.3,8.383,8.201995504590947,NaN,-0.0015876809537704178,0.06739867459964621,0.06898635555341663
2016-12-13T16:00:00Z,8.3819,8.45,8.3,8.4381,8.21125450441091,NaN,0.0009331092454275408,0.07015274211020106,0.06921963286477352
2016-12-13T20:00:00Z,8.4381,8.4508,8.3261,8.4,8.218656288551658,NaN,-0.000598338593489095,0.06847170962291216,0.06907004821640125
2016-12-14T00:00:00Z,8.401,8.489,8.393,8.393,8.22549329684375,NaN,-0.0026032766240701583,0.06581595243631355,0.06841922906038371
2016-12-14T04:00:00Z,8.42,8.42,8.3716,8.419,8.23308179500674,NaN,-0.002687970669193032,0.06505926572389242,0.06774723639308546
2016-12-14T08:00:00Z,8.3721,8.418,8.3,8.3469,8.237545254026083,NaN,-0.007819039575380868,0.05797343692385937,0.06579247649924023
2016-12-14T12:00:00Z,8.353,8.368,8.3015,8.354,8.242112106809374,NaN,-0.010771919222023113,0.05232757747171135,0.06309949669373446
2016-12-14T16:00:00Z,8.354,8.354,8.311,8.3239,8.245319475169792,NaN,-0.014554222920018914,0.044906718043710825,0.05946094096372974
2016-12-14T20:00:00Z,8.3526,8.3526,8.2,8.23,8.244718711437644,NaN,-0.022696513868493237,0.03109029862811319,0.053786812496606426
2016-12-15T00:00:00Z,8.2,8.2269,8.04,8.15,8.24100425216558,NaN,-0.032205932539357364,0.013529396822409723,0.04573532936176709
2016-12-15T04:00:00Z,8.15,8.198,8.063,8.076,8.234533497178694,NaN,-0.04161743112290018,-0.006286459541858136,0.035330971581042044
2016-12-15T08:00:00Z,8.062,8.1,7.75,7.845,8.219257673759921,NaN,-0.06039870766072726,-0.040167412994867036,0.02023129466586023
2016-12-15T12:00:00Z,7.889,8.0187,7.7332,7.978,8.209796588514434,NaN,-0.06070094344504448,-0.05564488464044537,0.005056058804599108
2016-12-15T16:00:00Z,7.9789,7.9809,7.7901,7.845,8.195490839945242,NaN,-0.06624217963118537,-0.0777466657343826,-0.011504486103197237
2016-12-15T20:00:00Z,7.8409,7.886,7.7064,7.8693,8.18269904230033,NaN,-0.0645871411702373,-0.09223841256599385,-0.02765127139575656
2016-12-16T00:00:00Z,7.8703,7.9574,7.7849,7.869,8.170397119072867,NaN,-0.05993108439699567,-0.10256512689200115,-0.04263404249500548
2016-12-16T04:00:00Z,7.905,7.947,7.794,7.8379,8.157358016364126,NaN,-0.05546711465625041,-0.1119679358153185,-0.056500821159068085
2016-12-16T08:00:00Z,7.8339,7.9266,7.8331,7.8331,8.144642015722395,NaN,-0.049552724683749355,-0.11844172701375477,-0.06888900233000542
2016-12-16T12:00:00Z,7.8628,7.864,7.7963,7.7964,8.130985466086223,NaN,-0.04496212429746052,-0.12509165770183106,-0.08012953340437054
2016-12-16T16:00:00Z,7.811,7.8666,7.7695,7.83,8.119182114474999,NaN,-0.03685303689304169,-0.12619582952067265,-0.08934279262763097
2016-12-16T20:00:00Z,7.84,7.9094,7.7715,7.8943,8.110363208025,NaN,-0.024920523946568393,-0.12049344756084146,-0.09557292361427307
2016-12-17T00:00:00Z,7.8914,7.8978,7.7336,7.7336,8.095588180259313,NaN,-0.025519259432588898,-0.12747199790500918,-0.10195273847242028
2016-12-17T04:00:00Z,7.7336,7.7616,7.66,7.6601,8.078510212406007,NaN,-0.028317888122768836,-0.13735009862588132,-0.10903221050311249
2016-12-17T08:00:00Z,7.66,7.689,7.53,7.6064,8.059996086429301,NaN,-0.031020526575106747,-0.14780786872199592,-0.11678734214688917
2016-12-17T12:00:00Z,7.6016,7.632,7.53,7.55,8.039996239902662,NaN,-0.03362292906987166,-0.15881600348422875,-0.1251930744143571
2016-12-17T16:00:00Z,7.55,7.6844,7.4733,7.59,8.02234932853393,NaN,-0.02979742712068803,-0.16243985831521712,-0.1326424311945291
2016-12-17T20:00:00Z,7.6751,7.944,7.6189,7.8367,8.01506896270907,NaN,-0.00888455285384035,-0.14374812226182954,-0.1348635694079892
2016-12-18T00:00:00Z,7.87,7.9379,7.7516,7.91,8.010948611230281,NaN,0.010596334705483768,-0.12161815102613449,-0.13221448573161826
2016-12-18T04:00:00Z,7.9109,7.9109,7.793,7.793,8.00240160686831,NaN,0.015989807807510525,-0.11222722597223012,-0.12821703377974064
2016-12-18T08:00:00Z,7.801,7.8231,7.74,7.8,7.994464288951905,NaN,0.020147773980965816,-0.10303231630353338,-0.1231800902844992
2016-12-18T12:00:00Z,7.76,7.8934,7.751,7.89,7.990367650169477,NaN,0.028564326134301626,-0.08747468261662217,-0.1160390087509238
2016-12-18T16:00:00Z,7.89,7.89,7.7783,7.88,7.986039507025576,NaN,0.03276199764673929,-0.07508651169249969,-0.10784850933923898
2016-12-18T20:00:00Z,7.889,7.93,7.87,7.909,7.983018349887319,NaN,0.036509525298938444,-0.06221160271556592,-0.09872112801450436
2016-12-19T00:00:00Z,7.9039,7.904,7.7526,7.7526,7.973982336166247,NaN,0.02786345244318314,-0.06389181246052544,-0.09175526490370858
2016-12-19T04:00:00Z,7.751,7.8037,7.68,7.73,7.96441440141463,NaN,0.02037784929352837,-0.06628295328679812,-0.08666080258032649
2016-12-19T08:00:00Z,7.781,7.781,7.6397,7.7,7.954045209202292,NaN,0.013493317807294597,-0.06979415532120825,-0.08328747312850285
2016-12-19T12:00:00Z,7.7399,7.7662,7.6312,7.7293,7.945231671586516,NaN,0.011100058375344377,-0.06941240015932237,-0.08051245853466675
2016-12-19T16:00:00Z,7.73,7.779,7.692,7.7359,7.93702258642626,NaN,0.010173339623707936,-0.06779578400503183,-0.07796912362873977
2016-12-19T20:00:00Z,7.707,7.7189,7.58,7.618,7.9245118967624855,NaN,0.00224591404301161,-0.07516173107497526,-0.07740764511798687
2016-12-20T00:00:00Z,7.589,7.6521,7.57,7.6057,7.912009469438466,NaN,-0.002919823796780241,-0.08105742486396217,-0.07813760106718193
2016-12-20T04:00:00Z,7.59,7.6821,7.571,7.6821,7.902993411813428,NaN,-0.0004165111001382671,-0.07865823994235477,-0.0782417288422165
2016-12-20T08:00:00Z,7.6821,7.75,7.603,7.75,7.896993670173686,NaN,0.006220885281055216,-0.07046562224089747,-0.07668650752195269
2016-12-20T12:00:00Z,7.7389,7.7389,7.6701,7.6701,7.888095879186483,NaN,0.00565507257097389,-0.06961766680823533,-0.07527273937920922
2016-12-20T16:00:00Z,7.674,7.6902,7.5783,7.5783,7.87594702117917,NaN,-0.00016823046466798997,-0.0754830274600442,-0.07531479699537622
2016-12-20T20:00:00Z,7.5783,7.6859,7.5508,7.6858,7.868490275250575,NaN,0.0037376844159419526,-0.07064269147544877,-0.07438037589139072
2016-12-21T00:00:00Z,7.699,7.7759,7.6391,7.67,7.8607063428878075,NaN,0.005659693200367272,-0.06730575939093164,-0.07296545259129891
2016-12-21T04:00:00Z,7.67,7.7283,7.6614,7.7283,7.855513937284364,NaN,0.01095346250515046,-0.05927362445986084,-0.0702270869650113
2016-12-21T08:00:00Z,7.6625,7.7499,7.6615,7.68,7.848631037783017,NaN,0.011255149728072011,-0.05615814980492129,-0.0674132995329933
2016-12-21T12:00:00Z,7.68,7.962,7.673,7.9235,7.851567075517016,NaN,0.027008423211125218,-0.03365277051908677,-0.06066119373021199
2016-12-21T16:00:00Z,7.896,7.9129,7.7407,7.7719,7.848442876477133,NaN,0.026344722353928096,-0.02773029078780187,-0.054075013141729966
2016-12-21T20:00:00Z,7.779,7.9,7.741,7.8619,7.848970606811363,NaN,0.03078427495266882,-0.015594669450893939,-0.04637894440356276
2016-12-22T00:00:00Z,7.86,7.8609,7.5843,7.5843,7.838591367328565,NaN,0.014660182458894541,-0.028053716329944578,-0.04271389878883912
2016-12-22T04:00:00Z,7.5843,7.6639,7.5017,7.543,7.826999549001955,NaN,0.0015391476163026385,-0.04078996426846082,-0.04232911188476346
2016-12-22T08:00:00Z,7.564,7.6819,7.463,7.57,7.816921135315604,NaN,-0.0046565641315004375,-0.04814981704913901,-0.04349325291763857
2016-12-22T12:00:00Z,7.522,7.6532,7.485,7.6112,7.808853639813031,NaN,-0.005270004003752896,-0.05008075792232969,-0.04481075391857679
2016-12-22T16:00:00Z,7.6191,7.8279,7.6151,7.6832,7.803926046094873,NaN,-0.0003748310285023454,-0.04527929270420472,-0.044904461675702376
2016-12-22T20:00:00Z,7.6451,7.729,7.5603,7.5613,7.794411299189192,NaN,-0.004656969994765003,-0.05072567416915863,-0.046068704174393627
2016-12-23T00:00:00Z,7.55,7.594,7.47,7.5927,7.786501052162165,NaN,-0.004672931451506067,-0.05190986848877621,-0.047236937037270145
2016-12-23T04:00:00Z,7.5783,7.6789,7.51,7.51,7.775657873646002,NaN,-0.00928504365451463,-0.05884324160541343,-0.0495581979508988
2016-12-23T08:00:00Z,7.51,7.5289,7.1164,7.15,7.751122270757923,NaN,-0.034211635244189666,-0.09232274200613588,-0.05811110676194622
2016-12-23T12:00:00Z,7.1989,7.33,7.1091,7.329,7.734568456218397,NaN,-0.036088559801446235,-0.10322180651375401,-0.06713324671230778
2016-12-23T16:00:00Z,7.345,7.398,7.1601,7.271,7.716389301072577,NaN,-0.03846254131931118,-0.11521142336144674,-0.07674888204213556
2016-12-23T20:00:00Z,7.23,7.2581,7.11,7.147,7.694060308873652,NaN,-0.045147922376633454,-0.13318378501292738,-0.08803586263629393
2016-12-24T00:00:00Z,7.147,7.25,7.11,7.167,7.673391277153117,NaN,-0.04489250158018025,-0.14415148961151925,-0.099258988031339
2016-12-24T04:00:00Z,7.224,7.2919,7.168,7.2919,7.658430834911818,NaN,-0.03350331820127529,-0.1411381357829331,-0.10763481758165781
2016-12-24T08:00:00Z,7.2919,7.351,7.254,7.285,7.643786488444688,NaN,-0.024067555196934362,-0.13771926157782577,-0.1136517063808914
2016-12-24T12:00:00Z,7.3349,7.351,7.254,7.2923,7.630002704584112,NaN,-0.015389730875004032,-0.13288886997464644,-0.11749913909964241
2016-12-24T16:00:00Z,7.31,7.351,7.304,7.33,7.6182378926396375,NaN,-0.0056667404361335355,-0.12458256464480932,-0.11891582420867579
2016-12-24T20:00:00Z,7.2949,7.3113,7.2342,7.2342,7.603177583124357,NaN,-0.004305097820623216,-0.12429719648445481,-0.11999209866383159
2016-12-25T00:00:00Z,7.2344,7.2859,7.2,7.2455,7.589151011237128,NaN,-0.0014108816068457986,-0.12175570067238883,-0.12034481906554303
2016-12-25T04:00:00Z,7.27,7.3239,7.2121,7.273,7.576752932365084,NaN,0.0033292642894702934,-0.11618323870370517,-0.11951250299317547
2016-12-25T08:00:00Z,7.286,7.317,7.2209,7.3108,7.566323405605669,NaN,0.009627650739160803,-0.10747793956922447,-0.11710559030838527
2016-12-25T12:00:00Z,7.31,7.3109,7.17,7.2085,7.55229111518976,NaN,0.007609742289924865,-0.1075934124459792,-0.11520315473590406
2016-12-25T16:00:00Z,7.22,7.2979,7.2192,7.2439,7.540197345966632,NaN,0.009255471572512719,-0.10363381527026316,-0.11288928684277588
2016-12-25T20:00:00Z,7.187,7.292,7.167,7.1826,7.526173920634608,NaN,0.006918962977447499,-0.10424058312096651,-0.11115954609841401
2016-12-26T00:00:00Z,7.1826,7.35,7.05,7.2701,7.516131806099917,NaN,0.011689247130767702,-0.09654798718495439,-0.10823723431572209
2016-12-26T04:00:00Z,7.3049,7.33,7.262,7.33,7.508832519586195,NaN,0.018875855439413253,-0.08464241501645553,-0.10351827045586878
2016-12-26T08:00:00Z,7.285,7.33,7.2646,7.3201,7.501431244308305,NaN,0.022702740206580946,-0.07513984519764261,-0.09784258540422355
2016-12-26T12:00:00Z,7.33,7.33,7.2501,7.2501,7.4915751170805285,NaN,0.0203360179908236,-0.07242256291569404,-0.09275858090651765
2016-12-26T16:00:00Z,7.2511,7.282,7.07,7.26,7.482493739940115,NaN,0.019264011838125733,-0.06867856610886047,-0.0879425779469862
2016-12-26T20:00:00Z,7.246,7.275,7.246,7.259,7.473729279550307,NaN,0.0183201858495657,-0.06504234563502909,-0.08336253148459478
2016-12-27T00:00:00Z,7.301,7.3299,7.2711,7.2765,7.465994797999315,NaN,0.018645048993826366,-0.06005622024231183,-0.0787012692361382
2016-12-27T04:00:00Z,7.33,7.33,7.2499,7.2499,7.45752049219542,NaN,0.01689121723259196,-0.05758724769539825,-0.0744784649279902
2016-12-27T08:00:00Z,7.292,7.299,7.2112,7.2112,7.447860865050502,NaN,0.013115746301589445,-0.058083782051003396,-0.07119952835259284
2016-12-27T12:00:00Z,7.2669,7.27,7.19,7.19,7.437748674264208,NaN,0.009357983207453943,-0.05950204934327541,-0.06886003255072935
2016-12-27T16:00:00Z,7.19,7.2976,7.0829,7.129,7.425640883116592,NaN,0.0032470354366148785,-0.06480123825496076,-0.06804827369157564
2016-12-27T20:00:00Z,7.1349,7.2089,7.1,7.2,7.416792221033588,NaN,0.004398034052553887,-0.06255073112588327,-0.06694876517843716
2016-12-28T00:00:00Z,7.2,7.257,7.1,7.129,7.40550625158129,NaN,0.0009682104557179466,-0.06573850210878973,-0.06670671256450768
2016-12-28T04:00:00Z,7.158,7.2412,7.15,7.209,7.397800124068298,NaN,0.0044812737506389755,-0.061105120376208966,-0.06558639412684794
2016-12-28T08:00:00Z,7.202,7.2189,7.15,7.151,7.388121687830326,NaN,0.0033447921240769424,-0.06140540397175176,-0.0647501960958287
2016-12-28T12:00:00Z,7.15,7.2999,7.1,7.263,7.3832149549742345,NaN,0.010195021453365295,-0.052006419279122085,-0.06220144073248738
2016-12-28T16:00:00Z,7.27,7.39,7.2496,7.3757,7.382920250857598,NaN,0.021713501989107112,-0.03505956324610349,-0.0567730652352106
2016-12-28T20:00:00Z,7.3261,7.7566,7.3242,7.6159,7.392056711608281,NaN,0.043641396832458546,-0.0022213191946374167,-0.04586271602709596
2016-12-29T00:00:00Z,7.5759,8.15,7.5611,8.15,7.421779977819721,NaN,0.08960075824301943,0.06613823177667832,-0.023462526466341102
2016-12-29T04:00:00Z,8.149,8.2133,7.9426,8.0661,7.4470474296699285,NaN,0.10856977716992591,0.1122496949960663,0.003679917826140383
2016-12-29T08:00:00Z,8.1159,8.42,8.017,8.3489,7.482414197133853,NaN,0.13278186983929602,0.16965725512526042,0.036875385285964395
2016-12-29T12:00:00Z,8.293,8.34,7.9637,8.34,7.516045012932525,NaN,0.14009273237292408,0.21199130075211947,0.07189856837919541
2016-12-29T16:00:00Z,8.34,8.6,8.2158,8.36,7.549141286935171,NaN,0.13795201460347348,0.24433858663353725,0.10638657203006377
2016-12-29T20:00:00Z,8.3421,8.4397,8.2,8.2711,7.57745339332987,NaN,0.12273528523458671,0.25980567857329717,0.13707039333871046
2016-12-30T00:00:00Z,8.2761,8.49,8.2541,8.4334,7.611019926924778,NaN,0.11587170982673745,0.28191003062213227,0.16603832079539482
2016-12-30T04:00:00Z,8.391,8.485,8.321,8.4,7.6419603219473355,NaN,0.1018503175843323,0.2933512177758102,0.1915009001914779
2016-12-30T08:00:00Z,8.387,8.4986,8.0952,8.1679,7.662585407361165,NaN,0.07116486169403757,0.28045697730902486,0.20929211561498728
2016-12-30T12:00:00Z,8.1884,8.2,8.0501,8.1048,7.6799271560921,NaN,0.042266261919098824,0.2621249430138608,0.21985868109476198
2016-12-30T16:00:00Z,8.115,8.286,8.0901,8.252,7.702361385264959,NaN,0.0293270626333412,0.25651750938643847,0.22719044675309727
2016-12-30T20:00:00Z,8.208,8.214,8.1402,8.162,7.720386428980059,NaN,0.01186480843126081,0.24202145729217328,0.23015664886091247
2016-12-31T00:00:00Z,8.162,8.3515,8.04,8.04,7.732920294510253,NaN,-0.009586216286539356,0.21817387850273828,0.22776009478927764
2016-12-31T04:00:00Z,8.04,8.0691,8.02,8.0471,7.745241067274557,NaN,-0.02415211760155095,0.19756994778733894,0.2217220653888899
2016-12-31T08:00:00Z,8.0211,8.102,8,8,7.755231613655947,NaN,-0.03704285815619124,0.17541849269365084,0.21246135084984208
2016-12-31T12:00:00Z,8.032,8.1301,8.004,8.0421,7.76648135429689,NaN,-0.042430922699400686,0.15942269747559124,0.20185362017499192
2016-12-31T16:00:00Z,8.041,8.0559,8,8.0279,7.77673306589309,NaN,-0.046330229840132964,0.14394083287482573,0.1902710627149587
2016-12-31T20:00:00Z,8,8.0474,8,8.002,7.785567063309047,NaN,-0.04973307526061821,0.12810471863918593,0.17783779389980414
2017-01-01T00:00:00Z,8.0441,8.5771,8.0441,8.57,7.816329139257712,NaN,-0.014631703033241378,0.15954816510825243,0.1741798681414938
2017-01-01T04:00:00Z,8.57,8.5868,8.3181,8.384,7.838590741639762,NaN,-0.005321874976883412,0.16752752442038954,0.17284939939727295
2017-01-01T08:00:00Z,8.4137,8.4271,8.03,8.242,7.8544107125558495,NaN,-0.009845616874597674,0.16054237830402585,0.17038799517862352
2017-01-01T12:00:00Z,8.21,8.532,8.21,8.4391,7.877339704220326,NaN,-0.00113982044034322,0.1689632196281945,0.17010304006853771
2017-01-01T16:00:00Z,8.4377,8.48,8.222,8.3036,7.894055794250901,NaN,-0.0058215350174959934,0.16282612129666774,0.16864765631416373
2017-01-01T20:00:00Z,8.3012,8.318,8.046,8.196,7.905896743495964,NaN,-0.016855077646718397,0.14757880925576572,0.16443388690248412
